"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"JKDPDCFA_00716",35.6730543055475,-0.0199173496240007,0.415054733491901,-0.0479872846080657,0.96172637634569,0.981321453288349
"JKDPDCFA_00717",6.39738217486255,-0.873566630775077,1.01988635223609,-0.856533307715895,0.391702857438284,0.60619527504664
"JKDPDCFA_00718",25.1271970346706,-0.764919305933496,0.517783232945882,-1.47729639984971,0.139596202629909,0.313259920362139
"JKDPDCFA_00719",1920.00502967094,-0.0523149021555349,0.177235929969239,-0.295170974444147,0.767863273725071,0.878359816083863
"JKDPDCFA_00720",568.315766701793,-0.837037220088682,0.225610990779825,-3.71009061746265,0.000207185074899117,0.00169381654616732
"JKDPDCFA_00721",104.961871384377,0.0998696880419088,0.340942007162439,0.292922801954195,0.769581159489894,0.87900415786576
"JKDPDCFA_00722",6.42706170896312,-0.305656970941741,0.93070613971205,-0.328414048107932,0.742598622652409,0.864064568365071
"JKDPDCFA_00723",32.280961249821,-0.291990527911954,0.434997340386007,-0.671246696940373,0.502063384990144,0.701935631499341
"JKDPDCFA_00724",118.010699250463,0.635573331365517,0.250632891843038,2.53587359062016,0.0112167215059323,0.0468504788124617
"JKDPDCFA_00725",959.869429639888,-0.43391089544134,0.159817022945108,-2.71504804335126,0.00662661564656565,0.030727862183334
"JKDPDCFA_00726",243.443307629945,-0.88904571157166,0.239545914532269,-3.7113791454452,0.000206133079650757,0.00169231879162457
"JKDPDCFA_00727",372.686418641541,-0.625888803724344,0.213802138592843,-2.92742068832279,0.0034178622144097,0.0179044497591671
"JKDPDCFA_00728",763.026337817485,0.929298492657146,0.212615122207269,4.37080148866934,1.23791299154064e-05,0.000147606387181798
"JKDPDCFA_00729",540.076859741789,-1.17883173818817,0.202853459655831,-5.81124788400563,6.20088651330235e-09,1.33853619218182e-07
"JKDPDCFA_00730",31.6271030306457,-0.151810835080081,0.441304376806144,-0.344004825374231,0.730842657197053,0.857179935525098
"JKDPDCFA_00731",12.8949209742276,-0.148046928958389,0.681945604355452,-0.217094923719491,0.828134369919723,0.907504797496274
"JKDPDCFA_00732",5.56209614022697,-0.14348205922309,1.01944994137603,-0.140744585290202,0.888071721674026,0.943058350751383
"JKDPDCFA_00733",20.2334597669278,-0.268194601019926,0.524278466927909,-0.511549907039772,0.608966051571663,0.783985086444958
"JKDPDCFA_00734",27.6025912700072,-0.167920446965717,0.482078456332576,-0.348325972173027,0.72759539074539,0.855351576726036
"JKDPDCFA_00735",107.348661926838,0.0611758202691303,0.263514130778288,0.232153851060844,0.816418520084795,0.901372936936566
"JKDPDCFA_00736",4.03325987453568,-0.32871720731049,1.23805339847881,-0.265511332317639,0.790615581119486,0.885376303722358
"JKDPDCFA_00737",20.7069058184762,0.970542301924376,0.548340530650532,1.76996272876812,0.076733349809848,0.203108147911056
"JKDPDCFA_00738",11.6229744661612,-0.249045323887533,0.935540549884988,-0.266204734704605,0.790081536785799,0.885376303722358
"JKDPDCFA_00739",28.7201610890724,-0.319774203660369,0.460452811411293,-0.694477687475199,0.487382688811394,0.689495058069905
"JKDPDCFA_00740",21.7998746990438,0.426700092783971,0.504074838891607,0.846501471333558,0.397273053408055,0.610289402290657
"JKDPDCFA_00741",112.760413758675,0.623451690334399,0.287760120835008,2.16656737745765,0.030267857123068,0.0985574957557376
"JKDPDCFA_00742",4.94326654912606,0.290606226353998,1.02898285068343,0.282420864605258,0.777620818253466,0.879874617671341
"JKDPDCFA_00743",4.17063122447554,0.702769910060261,1.23561781111083,0.568759938340858,0.569519065312956,0.75017135167998
"JKDPDCFA_00744",0.900354245479118,-0.585069428942139,2.78794726104821,-0.209856706084951,0.833779513290363,NA
"JKDPDCFA_00745",0.225028942218514,-0.377354413108819,4.38621525796449,-0.0860318955900805,0.931441062199767,NA
"JKDPDCFA_00746",10.2952727729415,0.25354986365755,0.738286193636843,0.343430319898774,0.731274753021036,0.857179935525098
"JKDPDCFA_00747",21.5052425944094,0.233295332569986,0.612315859772678,0.381004883095135,0.703199625160173,0.837285716310544
"JKDPDCFA_00748",32.6688109024251,0.345569412796724,0.42433584877195,0.814377134990644,0.415428933270515,0.626269746483666
"JKDPDCFA_00749",176.160222605633,0.917031460935451,0.265431424691962,3.4548714870505,0.000550555178630675,0.00377695936244167
"JKDPDCFA_00750",2.05609648300811,0.114137354580755,1.58469130341907,0.0720249769368312,0.942582030746673,0.975778188194942
"JKDPDCFA_00751",24.8738759761468,-0.217040510007135,0.534086127277784,-0.40637735923489,0.684465352629789,0.826868003902004
"JKDPDCFA_00752",604.724114083779,-0.103937852527807,0.2130726045019,-0.487804862435423,0.625688066932828,0.796099044512094
"JKDPDCFA_00753",108.266101745971,0.217745227056403,0.269496849597801,0.807969471188134,0.419108156833391,0.629683349769026
"JKDPDCFA_00754",90.207482149557,0.0548146453111268,0.290914466491345,0.188421861491572,0.850545963619619,0.918380511425743
"JKDPDCFA_00755",629.242862428018,-1.06890955695304,0.176267254419409,-6.06414141114198,1.32660398588883e-09,3.13378903836379e-08
"JKDPDCFA_00756",22.5074418128508,0.168096926561885,0.50011172977794,0.336118744178474,0.736781324085397,0.860494606114661
"JKDPDCFA_00757",447.345460531677,-1.37687508620962,0.198640186468418,-6.93150319020933,4.16392062729547e-12,1.31980471528454e-10
"JKDPDCFA_00758",6.5409202010983,-1.1525030969915,0.983255686719063,-1.17212960225756,0.241145026650128,0.451628381998445
"JKDPDCFA_00759",5.88142456173692,0.237270227235271,0.970219922732884,0.24455303552924,0.806802532128942,0.89701848518216
"JKDPDCFA_00760",3.09766521328336,0.903307438641273,1.23507974652101,0.731375800781869,0.464549642171233,0.669959937170378
"JKDPDCFA_00761",4.41553419465636,-0.532873921624801,1.10851302183101,-0.48071056553275,0.630722220908697,0.799664850808633
"JKDPDCFA_00762",13.4263318137686,1.02280970882075,0.719790857764603,1.42098180018181,0.15532205047342,0.334524591817942
"JKDPDCFA_00763",23.0756560405268,-0.480682266554348,0.499218251045032,-0.96286997830732,0.335612777314497,0.553241865961488
"JKDPDCFA_00764",18.8535748161516,-0.110957594989941,0.570290750369293,-0.19456320292428,0.845734912293214,0.91636530522813
"JKDPDCFA_00765",53.61315611385,-0.137018266333364,0.343167394773117,-0.399275305347564,0.689690360906345,0.830680453924718
"JKDPDCFA_00766",13.1080143119232,-0.0827157932944428,0.645447712850611,-0.128152585635682,0.898028221765118,0.950005351626471
"JKDPDCFA_00767",532.571983689552,0.023751318872335,0.188236412517281,0.126178131822155,0.899590921278918,0.950535905833008
"JKDPDCFA_00768",2.41651386283888,2.28717475670052,1.60997533723287,1.42062720080643,0.15542516647367,0.334524591817942
"JKDPDCFA_00769",14.0380661777456,0.20298847611584,0.657076673462513,0.30892662045995,0.757377346397168,0.873548077097425
"JKDPDCFA_00770",5.83405068926487,-0.42836659432823,1.06654969676536,-0.401637725487506,0.687950661543457,0.829382983391822
"JKDPDCFA_00771",2.47567507886406,1.07094252731447,1.45538511951383,0.735848204681533,0.461823081394048,0.667285052400863
"JKDPDCFA_00772",13.0078000516616,0.546523897684899,0.753111152645214,0.725688227780585,0.468029920209176,0.672759426064166
"JKDPDCFA_00773",16.9692309229051,0.439383759245281,0.631742720572133,0.695510600972745,0.486735370003744,0.689358238964579
"JKDPDCFA_00774",7.60414464245665,0.330655184846275,0.889827174084248,0.371594838274706,0.710194532800347,0.842409810578906
"JKDPDCFA_00775",103.944209387724,0.31456489239942,0.260889228683839,1.20574120283297,0.227917292738372,0.433996122446298
"JKDPDCFA_00776",87.4439141034798,-0.164208750748254,0.299248907129935,-0.548736342341773,0.583186401865964,0.764154238761054
"JKDPDCFA_00777",59.13242541898,0.408024718522741,0.34878329380424,1.16985166942013,0.24206066626476,0.452328289796237
"JKDPDCFA_00778",54.346605027204,0.507094130214293,0.402800384681131,1.25892166318491,0.208058628287418,0.410866565640137
"JKDPDCFA_00779",35.5948499140676,0.15332638212255,0.420209489241973,0.364880817896662,0.715200373689553,0.846342975292364
"JKDPDCFA_00780",61.4464935909348,0.159940095975074,0.332183053474533,0.481481804391132,0.630174108721231,0.799664850808633
"JKDPDCFA_00781",34.8228598907341,0.0379156085143222,0.477778638917995,0.0793581073448325,0.936747789003881,0.972477804173183
"JKDPDCFA_00782",13.0487584711417,-0.229455189146579,0.65168194442532,-0.352096894979839,0.724765596932753,0.852825683608841
"JKDPDCFA_00783",181.255584911335,0.214407076023673,0.240463787485663,0.89163976940377,0.372586046583375,0.588110173294191
"JKDPDCFA_00784",9.17361689047137,2.00610675391992,0.766077124302624,2.61867466117868,0.00882720895611292,0.0387798796583533
"JKDPDCFA_00785",265.336855405579,0.0060305978145336,0.218992034274885,0.0275379779657365,0.978030649287577,0.992143398473105
"JKDPDCFA_00786",767.894551636899,-0.285626987961188,0.21189604075179,-1.34795811638484,0.177671854149195,0.367677952718665
"JKDPDCFA_00787",5.90053500770425,1.35564376786448,0.946157960457571,1.43278799578971,0.151918432916644,0.331440979408944
"JKDPDCFA_00788",4.20527752409601,-0.326477089337649,1.11622561603972,-0.292483064934457,0.769917306300943,0.87900415786576
"JKDPDCFA_00789",0.725738405388591,0.0243708726855353,2.53172221380503,0.00962620328274771,0.992319519638798,NA
"JKDPDCFA_00790",17.363385471085,0.0715697368551685,0.629276917963041,0.113733294217812,0.909449218787835,0.956430425806274
"JKDPDCFA_00791",4.90345870761684,0.45996424694337,1.00500957135954,0.457671508860506,0.647188460128443,0.81027995208081
"JKDPDCFA_00792",17.134571846281,0.230487577268144,0.564937513202563,0.407987736487063,0.683282678349725,0.826868003902004
"JKDPDCFA_00793",14.2356413839172,0.377216143784367,0.654362773506622,0.576463330520664,0.564302048648869,0.747529836136492
"JKDPDCFA_00794",36.1189629639641,0.524170907522234,0.399991156576249,1.3104562411052,0.190041538300037,0.38469200638908
"JKDPDCFA_00795",38.2765334035944,0.522839483992747,0.39479013972736,1.32434787847999,0.185387536277786,0.379559505608254
